# ASCII 1D datafile generated by TiberCAD
# 1 x
# 2 GenerationRate
# 3 Intensity
# 4 ElectricField
# x GenerationRate Intensity ElectricField 
4921 5.3972e+16 710.328 425.99 
4922 5.39719e+16 710.327 425.991 
4923 5.39718e+16 710.326 425.992 
4924 5.39717e+16 710.325 425.994 
4925 5.39715e+16 710.324 425.995 
4926 5.39713e+16 710.324 425.996 
4927 5.39712e+16 710.323 425.997 
4928 5.3971e+16 710.322 425.998 
4929 5.39708e+16 710.32 425.998 
4930 5.39705e+16 710.319 425.999 
4931 5.39703e+16 710.318 426 
4932 5.397e+16 710.317 426 
4933 5.39698e+16 710.315 426.001 
4934 5.39695e+16 710.314 426.001 
4935 5.39692e+16 710.312 426.002 
4936 5.39689e+16 710.311 426.002 
4937 5.39686e+16 710.309 426.002 
4938 5.39682e+16 710.307 426.002 
4939 5.39679e+16 710.306 426.002 
4940 5.39675e+16 710.304 426.002 
4941 5.39671e+16 710.302 426.002 
4942 5.39667e+16 710.3 426.002 
4943 5.39663e+16 710.298 426.001 
4944 5.39659e+16 710.296 426.001 
4945 5.39655e+16 710.293 426 
4946 5.3965e+16 710.291 426 
4947 5.39646e+16 710.289 425.999 
4948 5.39641e+16 710.286 425.999 
4949 5.39637e+16 710.284 425.998 
4950 5.39632e+16 710.281 425.997 
4951 5.39627e+16 710.278 425.996 
4952 5.39623e+16 710.275 425.995 
4953 5.39618e+16 710.273 425.994 
4954 5.39613e+16 710.27 425.993 
4955 5.39608e+16 710.267 425.992 
4956 5.39603e+16 710.264 425.991 
4957 5.39598e+16 710.26 425.99 
4958 5.39594e+16 710.257 425.989 
4959 5.39589e+16 710.254 425.988 
4960 5.39584e+16 710.251 425.987 
4961 5.39579e+16 710.247 425.985 
4962 5.39575e+16 710.244 425.984 
4963 5.3957e+16 710.24 425.983 
4964 5.39565e+16 710.237 425.981 
4965 5.39561e+16 710.233 425.98 
4966 5.39557e+16 710.23 425.979 
4967 5.39552e+16 710.226 425.977 
4968 5.39548e+16 710.222 425.976 
4969 5.39544e+16 710.219 425.974 
4970 5.3954e+16 710.215 425.973 
4971 5.39537e+16 710.211 425.971 
4972 5.39533e+16 710.207 425.97 
4973 5.3953e+16 710.203 425.969 
4974 5.39527e+16 710.199 425.967 
4975 5.39524e+16 710.196 425.966 
4976 5.39521e+16 710.192 425.964 
4977 5.39518e+16 710.188 425.963 
4978 5.39516e+16 710.184 425.962 
4979 5.39514e+16 710.18 425.96 
4980 5.39512e+16 710.176 425.959 
4981 5.3951e+16 710.172 425.957 
4982 5.39508e+16 710.169 425.956 
4983 5.39507e+16 710.165 425.955 
4984 5.39506e+16 710.161 425.953 
4985 5.39505e+16 710.157 425.952 
4986 5.39504e+16 710.153 425.951 
4987 5.39504e+16 710.15 425.949 
4988 5.39504e+16 710.146 425.948 
4989 5.39504e+16 710.142 425.947 
4990 5.39504e+16 710.139 425.946 
4991 5.39504e+16 710.135 425.944 
4992 5.39505e+16 710.132 425.943 
4993 5.39506e+16 710.129 425.942 
4994 5.39507e+16 710.125 425.941 
4995 5.39509e+16 710.122 425.939 
4996 5.3951e+16 710.119 425.938 
4997 5.39512e+16 710.116 425.937 
4998 5.39514e+16 710.112 425.936 
4999 5.39517e+16 710.11 425.934 
5000 5.39519e+16 710.107 425.933 
5001 5.39522e+16 710.104 425.932 
5002 5.39524e+16 710.101 425.931 
5003 5.39527e+16 710.098 425.929 
5004 5.39531e+16 710.096 425.928 
5005 5.39532e+16 710.095 425.927 
5005 0 651.469 595.767 
5006 0 651.469 595.767 
5007 0 651.469 595.767 
5008 0 651.469 595.767 
5009 0 651.469 595.767 
5010 0 651.469 595.767 
